"";"alpha";"beta";"psi";"kappa"
"418";0,500107165821285;5,73934816972478;NA;1,48216398049657
"419";2,18879745165559;1,00146834217183;NA;1,46470216876406
"420";2665,86314563243;2688,67985339998;3008,20929893997;2959,99337155525
"421";2777,27654370825;2211,70429078112;2961,76299615884;2300,36242600725
"422";0,509726187786645;0,709411013508731;NA;1,31370184161382
"423";3140,93178612152;2818,71854842542;2949,08146971714;2476,62069063035
"424";7,70516943176234;0,866894301114994;NA;3,55946259434276
"425";2212,38780311247;2843,24588786252;2430,59123728311;2418,02249264774
"426";0,500107165821285;3,99498644538349;NA;1,07816795921125
"427";NA;2,71059178256524;NA;2,65761156452019
"428";2572,72616081143;2558,6526616535;2695,35356472279;2468,69803520408
"429";3129,83956799369;2713,40617924222;2753,21796263836;2625,07116991647
"430";3241,14276012541;2569,79282720335;2898,0591084537;2881,32230712837
"431";2420,26355679546;3021,60299695352;2588,86522498249;3337,40381782339
"432";2392,62476054222;2610,00540818679;2450,24967693564;1859,58725110062
"433";NA;1,28456753484498;NA;2,44081517687671
"434";2630,51855222867;2901,19667401489;3052,33325009433;2471,50411019865
"435";2706,41306279421;2610,1985154589;2988,75212123585;2468,18384019164
"436";2836,9098738733;2634,43301359304;2903,35390992053;3225,56416562568
"437";2926,2956508821;2621,38631917324;3089,04934895799;2692,5175687298
"438";0,500107165821285;2,31292401336305;NA;0,830683504085478
"439";2660,95471000438;2541,16898558651;3001,84801864074;2464,16133624339
"440";3019,5159408525;2467,61243387014;2388,25523115636;2936,47621656226
"441";2,12922793552685;1,9937658872885;NA;1,82691089139263
"442";3096,16894760103;2520,93838668482;3154,14127197507;3004,07442496647
"443";2973,78662965475;2646,63327211544;2995,66377539048;2537,00809425453
"444";0,500107165821285;0,93719512531496;NA;1,58743678780011
"445";3,52056507461899;4,89266517683189;NA;8,51666289701073
"446";2700,01709797002;2805,76016617554;2549,38656645314;2928,24950485918
"447";2764,30134666483;2988,71876621905;2927,70547134938;2349,66574478795
"448";5,58809701993059;2,73070425978148;NA;1,14749066496558
"449";0,500107165821285;1,22055332452956;NA;6,39276261312357
"450";2213,61830671646;2659,49205391853;2556,61379793958;2429,90361257446
"451";0,500107165821285;6,5832974632016;NA;0,836941333451302
"452";3068,17832895719;2936,66013033949;2660,09084729623;3301,73273021824
"453";3128,31670820478;2829,78245056208;2992,90605999996;2804,97814407238
"454";3011,93814083918;3244,8964660974;2995,97709825499;2969,03995965281
"455";3157,05639361577;2239,87848621332;2761,25708706433;2413,9871192331
"456";0,500107165821285;1,19201150258215;NA;1,66888633898626
"457";3112,63027770842;2873,67880570802;3243,67729440431;3002,80409911885
"458";2655,42500533119;2230,30503053418;2698,24354171244;2228,01153284062
"459";NA;1,80086407083083;NA;0,940219913086917
"460";0,500107165821285;0,917692016190228;NA;1,67137551410057
"461";0,500107165821285;1,18292332250336;NA;2,56457636034022
"462";3171,47791761518;2878,07250812657;3290,3925437177;2765,13305872304
"463";2785,14375860131;3248,33800524946;2964,30260246328;3064,06182709149
"464";2852,52500794228;1974,19083979703;2632,13668890114;2540,67473215028
"465";0,500107165821285;2,67890487605854;NA;2,58630910054138
"466";3111,90143173872;2690,66908483361;3235,67917891264;2820,05858838025
"467";2667,34493098124;2700,26644956718;2708,31470089414;2257,25906190515
"468";2793,32152346909;2144,91691326327;2451,11836010348;2593,32513006376
"469";2893,26454095047;2654,33635360417;3282,44955240876;2759,54495729131
"470";2727,75318569508;2526,18415547569;2980,6297307415;2667,11558026537
"471";3331,97933904482;2949,71859423627;3093,00576490863;2614,30317493967
"472";3247,6450661561;2537,70939508198;3289,10286236635;2461,69218170144
"473";2895,68210442553;2789,44086235461;2993,27962085815;2644,40812915311
"474";2767,46512456918;2436,38876765714;2572,12849346711;2806,89809065967
"475";0,500107165821285;1,38963757632187;NA;0,806906667163526
"476";2680,13447236876;2294,82909091594;2774,54454990196;2337,25272136358
"477";3137,68747383599;2725,76976604878;2988,3609054972;2796,24768337246
"478";1,38824950986558;1,41284908172413;NA;1,41892185581199
"479";2819,46127714841;2902,90512549345;3146,32965680621;2426,26027603157
"480";2596,31251162681;2836,30162635039;2502,59189646259;2846,80088385187
"481";2775,36286931049;2080,67061386042;2658,42549282031;2507,20341585292
"482";2710,04617771584;2643,1327069155;2766,08773997736;2621,95091443817
"483";3412,81869799905;3020,69828527351;3471,95180685813;3036,06666084529
"484";0,998551356965207;2,9504490167718;NA;0,893957665392687
"485";2828,29087471385;2360,96188822939;2737,29347419023;2870,89304917554
"486";2673,50951855803;2798,47191193483;2848,71345873951;2514,31611723434
"487";0,500107165821285;6,04415774286683;NA;3,15416319900275
"488";3190,62739672974;2604,10680770595;3003,46041942917;2887,83952248302
"489";3003,54014931578;2553,2025397433;2834,99082895335;2651,18276683124
"490";2474,92732703196;2592,07950314313;2657,99648501095;2283,12328678161
"491";2775,93035450791;2950,90223711521;3046,69993285898;2786,03350113501
"492";2832,95636466965;2670,22888502689;3027,95778045782;2813,19416157534
"493";2927,9499765938;2389,29362349199;2695,37404146594;2253,66886106984
"494";0,500107165821285;1,27844923988638;NA;1,23089778756928
"495";2813,90547509907;2699,42624903777;2807,28793593288;2622,35594965376
"496";0,500107165821285;1,10675254623901;NA;1,53901637998329
"497";2974,17037729256;2165,9153845949;2607,86319454588;3314,91960147472
"498";2741,40853246603;3115,84189236295;3134,96533662565;2776,10030103504
"499";3190,24342910174;2556,6699947009;2874,48273854891;2377,98085684506
"500";2673,08674043648;2662,25955243985;2982,21452485549;2631,99530643504
