"";"alpha";"beta";"psi";"kappa"
"472";0,500107165821285;4,29511736990006;NA;2,91642640379608
"473";2928,0836110231;2829,36046052;3144,64688246283;2699,45305972107
"474";NA;1,45177269032547;NA;2,45833327302933
"475";2859,49242926422;2277,5183817335;2893,70863565268;2774,34242653821
"476";0,508888970167934;1,84631157636137;NA;0,929866537408018
"477";2645,31187283714;2676,61601684996;2485,32013710137;2455,38657526164
"478";0,999237063427886;2,22592981087351;NA;7,75439734426378
"479";2840,75185040314;2104,2850444502;2779,27016801878;2319,47256307123
"480";2677,48342267426;2428,57545788958;2115,79576371349;2792,92703403252
"481";0,521616422219856;2,09754967480775;NA;4,605633518876
"482";0,500107165821285;0,801967349982143;NA;3,69760444605362
