"";"x"
"259";0,276
"260";0,241
"261";0,247
"262";0,259
"263";0,261
"264";0,244
"265";0,254
"266";0,259
"267";0,198
"268";0,236
"269";0,209
"270";0,238
"271";0,226
"272";0,217
"273";0,208
"274";0,239
"275";0,259
"276";0,263
"277";0,254
"278";0,209
"279";0,236
"280";0,251
"281";0,284
"282";0,242
"283";0,243
"284";0,222
"285";0,317
"286";0,244
"287";0,281
"288";0,261
"289";0,248
"290";0,282
"291";0,22
"292";0,245
"293";0,219
"294";0,23
"295";0,247
"296";0,253
"297";0,276
"298";0,239
"299";0,238
"300";0,216
"301";0,267
"302";0,254
"303";0,258
"304";0,233
"305";0,278
"306";0,202
"307";0,212
"308";0,25
"309";0,231
"310";0,223
"311";0,263
"312";0,283
"313";0,269
"314";0,239
"315";0,224
"316";0,241
"317";0,266
"318";0,235
"319";0,243
"320";0,287
"321";0,295
"322";0,269
"323";0,268
"324";0,246
"325";0,285
"326";0,293
"327";0,273
"328";0,22
"329";0,236
"330";0,253
"331";0,206
"332";0,252
"333";0,306
"334";0,216
"335";0,251
"336";0,259
"337";0,262
"338";0,238
"339";0,293
"340";0,228
"341";0,199
"342";0,26
"343";0,243
"344";0,264
"345";0,259
"346";0,25
"347";0,249
"348";0,245
"349";0,242
"350";0,285
"351";0,211
"352";0,262
"353";0,219
"354";0,222
"355";0,233
"356";0,229
"357";0,261
"358";0,243
"359";0,223
"360";0,262
"361";0,223
"362";0,25
"363";0,234
"364";0,224
"365";0,234
"366";0,189
"367";0,222
"368";0,267
"369";0,232
"370";0,247
"371";0,289
"372";0,241
"373";0,244
"374";0,229
"375";0,264
"376";0,26
"377";0,224
"378";0,267
"379";0,255
"380";0,239
"381";0,231
"382";0,219
"383";0,269
"384";0,241
"385";0,259
"386";0,22
"387";0,271
"388";0,273
"389";0,223
"390";0,271
"391";0,207
"392";0,251
"393";0,24
"394";0,235
"395";0,252
"396";0,274
"397";0,275
"398";0,272
"399";0,28
"400";0,297
"401";0,233
"402";0,219
"403";0,231
"404";0,248
"405";0,233
"406";0,261
"407";0,214
"408";0,28
"409";0,236
"410";0,247
"411";0,26
"412";0,225
"413";0,228
"414";0,276
"415";0,255
"416";0,257
"417";0,238
"418";0,261
"419";0,269
"420";0,257
"421";0,227
"422";0,206
"423";0,26
"424";0,237
"425";0,263
"426";0,245
"427";0,264
"428";0,263
"429";0,278
"430";0,259
"431";0,259
"432";0,222
"433";0,234
"434";0,266
"435";0,286
"436";0,296
"437";0,232
"438";0,276
"439";0,254
"440";0,217
"441";0,248
"442";0,204
"443";0,262
"444";0,23
"445";0,25
"446";0,251
"447";0,244
"448";0,263
"449";0,236
"450";0,25
"451";0,282
"452";0,189
"453";0,284
"454";0,217
"455";0,252
"456";0,259
"457";0,247
"458";0,262
"459";0,251
"460";0,212
"461";0,293
"462";0,263
"463";0,241
"464";0,226
"465";0,261
"466";0,228
"467";0,234
"468";0,289
"469";0,272
"470";0,241
"471";0,288
"472";0,268
"473";0,237
"474";0,251
"475";0,287
"476";0,265
"477";0,229
"478";0,265
"479";0,239
"480";0,255
"481";0,239
"482";0,231
"483";0,228
"484";0,222
"485";0,25
"486";0,207
"487";0,258
"488";0,262
"489";0,242
"490";0,243
"491";0,265
"492";0,252
"493";0,216
"494";0,267
"495";0,248
"496";0,255
"497";0,242
"498";0,219
"499";0,228
"500";0,245
