"";"alpha";"beta";"lambda";"lp"
"356";1049,13635353206;890,872227564806;1035,12620431232;1590,78295320453
"357";791,541812627005;824,14040353333;1007,70957495589;785,588091855867
"358";887,348845338444;821,392204560728;923,909440561778;789,865537954565
"359";954,562326529406;950,218396437612;1084,75226522489;920,361321134158
"360";1276,53648232757;1151,89957583014;1286,09746982536;1150,31016051555
"361";1257,0712679817;1026,51537864969;1186,33208622415;1231,18223120123
"362";440,386074450421;592,381911260212;846,73509941297;423,369474720475
"363";1142,01490175618;1044,9779580585;1152,67901430417;1067,0473829418
"364";920,952802798931;940,355515406573;1074,35531099722;1086,86093407519
"365";660,074388194413;748,187865974874;889,213066017089;757,479634316116
"366";690,390825081224;762,551783151481;900,456168281116;729,298674970175
"367";1016,80777881766;994,644559516261;1121,3301945443;990,864813046077
"368";1002,13102956438;1040,68754457151;1269,89503068157;971,528287411587
"369";764,095585779427;864,169227903558;1086,30574980851;877,927518028259
"370";1090,80264319726;887,338362021868;962,734747193033;930,387649362372
"371";788,661330890019;786,14868218979;832,495818547306;1044,13710102463
"372";880,788524622538;856,884363066867;1031,60577905293;761,341802516221
"373";1554,19017890871;1214,38319558514;1374,01357681743;1103,97529663024
"374";442,988548914465;499,172915780361;679,661612082044;455,50107361936
"375";828,50812499525;804,089028297477;890,781055337333;860,301858334268
"376";1142,83072625847;889,462414827357;983,032198702426;905,169075542081
"377";1113,16501541133;1015,42283506526;1149,29972594566;490,205325752951
"378";941,283176627207;903,960013701433;987,408045558841;983,502654731357
"379";1000,50404752058;986,543823038563;1091,30800465018;1255,91534327435
"380";758,747191509727;763,244643036319;863,977575965202;817,733217163898
"381";1249,18924761472;1212,10086592375;1762,46251801002;1357,89131597242
"382";1016,08314412888;809,280955864454;871,621250705977;1105,45833395968
"383";542,087278530057;600,111138132944;738,316378496169;653,302515604032
"384";883,286167933667;1009,69095740796;1265,40192156151;836,273938643396
"385";899,7845513727;899,891504453918;1014,09181440519;1173,16923567487
"386";875,537687884885;836,680542831653;937,021551373074;1109,03376886249
"387";816,641097398483;887,040224897558;1142,66374876304;805,565698640153
"388";573,724632570062;563,672939837423;641,509246438146;863,367003741203
"389";740,586877698791;833,109495096385;1021,71714247416;811,989392839829
"390";550,60513310415;644,581917916983;787,046995022691;578,424427077391
"391";1258,93078790781;1110,17412861203;1229,79138674792;1055,25823823377
"392";1097,97749530328;933,579131767402;1051,90305032542;980,291564700888
"393";1019,38697678777;1034,72925017664;1197,07529579909;733,620754186604
"394";1091,25548590321;931,942379129174;1005,00602774959;1313,32112932834
"395";1280,39886209598;1152,11125682356;1280,58155000182;1435,21385749088
"396";896,516169183644;986,568555912147;1194,03522812831;877,561521174613
"397";1004,6898831393;872,997521648958;970,209030037405;1213,59107397201
"398";1040,76467237878;976,097723967413;1138,0806829007;1194,96785577039
"399";930,441260196154;755,774334187905;828,710081223259;1230,31455740158
"400";761,107902986011;794,118610638665;883,886750329824;929,592647559333
"401";1129,4451595562;989,590799064564;1074,81127051572;1073,13691817784
"402";611,934203860546;787,046105355736;1082,58318788368;604,856961572519
"403";817,34720159525;866,574333413909;1030,53323565987;899,848958277547
"404";975,263352991738;1051,60239424378;1335,6488108523;1028,6912370343
"405";1007,08664483982;1090,87481429199;1418,0709435168;954,724624711985
"406";499,043399921398;570,316342131355;740,46565821166;522,744192744655
"407";903,625188381497;750,655004629458;868,076587257297;1050,58933916542
"408";1197,13269341425;978,997252927611;1111,74856192089;1138,03420940869
"409";782,393952421316;783,04901016928;896,474164448045;970,389024674107
"410";801,288989047238;866,601409569043;992,629876063788;902,807845644995
"411";1140,79688040746;985,256734890388;1109,44814602959;852,051439347713
"412";743,512659987339;796,342483176084;990,659591384605;1106,84733511047
"413";553,02748222724;654,333338971519;973,011996015621;378,289336463239
"414";1025,41236373254;829,882403916941;924,93208288973;1152,0144024139
"415";845,003137817937;854,083910377431;961,780132292461;992,564640604534
"416";1596,58535696992;1310,2119111319;1489,21474851618;1190,10094841922
"417";1020,428316258;906,021609170799;1032,25646698517;1230,54466311176
"418";1042,00597565176;1057,28955866166;1221,46911579354;972,339947218162
"419";898,562962855649;824,44801079316;914,916629696678;697,157751390302
"420";843,463378966804;872,331241208532;972,036570998231;1016,37235473883
"421";909,705177764551;860,582366455771;976,207026806178;1063,17488979756
"422";900,634641690959;869,887094145916;972,318064813606;874,254996445202
"423";854,312782073811;853,869729862484;1049,23084585086;855,173990843154
"424";916,308378777615;875,804878944307;1002,6157936228;1179,26802829929
