"";"alpha";"beta";"lambda";"lp"
"400";1376,25297732035;1254,36728141843;1329,48582111022;1927,31850377891
"401";1356,27323330601;1252,06718910876;1304,49113371075;2088,42361808269
"402";1366,82466137586;1267,09800334697;1337,37193494891;2303,68897995131
"403";1399,33701659057;1292,28325732257;1369,17381454179;2035,78579728657
"404";1070,59899973661;960,978794895634;1007,2112977184;1909,54559884176
"405";1272,88239812773;1120,25977068519;1159,82072853152;1909,79600387775
"406";1300,05928617238;1163,50561053268;1218,45552718527;1997,85381666211
"407";1527,03475599614;1443,74049327227;1506,44707856551;1786,95712437815
"408";1271,22561956768;1167,18069681148;1231,39611137126;1968,73939598298
"409";1063,78806810493;967,83091038307;1026,39309065595;2419,78388006747
"410";1163,16962443239;1021,49683069552;1049,70953313357;1960,70058089222
"411";1264,57294787953;1118,77906734498;1153,92295356708;1886,7258664344
"412";1093,84185650627;977,989131644968;1024,040669559;1414,07993656869
"413";1545,94785708396;1391,45704520402;1439,67388608363;2112,93475967781
"414";1363,96739215282;1160,14333927984;1190,45820320847;1950,55778351375
"415";1299,38440279442;1194,60544130036;1257,57519688928;1449,15564124924
"416";1143,6447506783;1013,56349816939;1079,07679953784;2505,25232904817
"417";1032,43760639082;997,804586325384;1062,12638682647;1995,85762945656
"418";1336,59165311266;1180,28701784965;1235,09085682129;2252,72591824059
"419";1412,69493161947;1249,46623375543;1321,91454912647;2020,47108221224
"420";1369,38972773316;1230,09722074603;1287,23996083392;1610,46682825376
"421";1206,93369669667;1050,93647951973;1094,4834237571;1884,56653415392
"422";1438,44124357791;1326,82418146921;1377,15840835457;2117,44114783105
"423";1155,08685920571;1063,62728642376;1154,42456262847;1932,72334427785
"424";1279,71349036892;1164,76126591193;1225,35520983853;2225,57001673208
"425";1211,11227460306;1092,39648335132;1127,54230542127;2001,329872129
"426";1398,8802235133;1305,97012985969;1356,1519574777;1278,70990686641
"427";1293,85199036288;1238,3956289423;1306,38525940883;1744,54485055598
"428";1311,55949738819;1224,36098996596;1299,535200203;1989,58079863699
"429";1108,55897897823;1033,30962890952;1111,8712156297;2012,88892671678
"430";1311,22455490344;1235,83035396544;1272,03737474223;1672,10862625855
"431";1419,66289306259;1260,00906971585;1286,62046806759;2285,42786556828
"432";1202,00911358262;1097,92047678546;1149,36512480976;1634,36824494733
"433";1252,0772370866;1161,38445301939;1221,50273292223;1969,87407173813
"434";1088,4119523733;950,867235870585;979,824265415854;1755,87051852478
"435";1353,33931161058;1229,96544533557;1283,39707881909;2213,23404087814
"436";1320,06789404217;1164,25731510584;1187,12400394171;2231,34067646726
"437";1272,62217291175;1132,94237512929;1192,48567215508;2127,92192777495
"438";1228,70587993261;1126,90153824198;1197,59318423828;1821,8645708179
"439";1113,89388519479;977,633380304911;1006,43020046873;1871,19104860485
"440";1146,52880801788;1065,47411227732;1110,2094589888;1932,56818811611
"441";1548,75439155657;1390,59957989218;1426,21381351793;1713,18644371715
"442";1293,82756379632;1170,65242564149;1204,2429216011;2497,83613671634
"443";1261,34812715359;1203,87661067773;1265,41076157025;2225,61963752289
"444";1263,95350834267;1203,80488507698;1285,70860757065;1810,32698889639
"445";1215,37573336679;1063,33769136338;1126,93709915456;2142,86628348345
"446";1152,30975059721;1091,99125193485;1171,33587919181;2104,26708453562
"447";1263,0637770338;1145,55498791676;1181,41236086977;2073,12562121491
"448";1413,45839475294;1338,09332824929;1390,93278483361;2148,81075445743
"449";1472,7463801913;1375,40268891176;1439,96388676463;1894,20545398119
"450";1377,08948250906;1360,6786424539;1413,01371721176;1527,67820690509
"451";1399,59054542881;1266,00099242558;1300,07148048459;2218,35763428069
"452";1129,52285964265;1087,57496846471;1158,73932113967;1970,9131669909
"453";1176,32088352633;1168,95114732402;1259,74009010168;2139,72419548696
"454";1331,42216325863;1143,88875484229;1171,51061239761;2163,19522008676
"455";1189,05874814539;1061,7192909067;1138,21653817639;2041,3617244912
"456";1311,78611782947;1222,75635877571;1269,95927774891;1781,49036547087
"457";1058,81318163092;978,198568565419;1051,64205740327;2246,04516696992
"458";1400,37346327499;1230,81977413662;1268,45547096324;1873,60154944548
"459";1426,54893551967;1286,55749608789;1363,82444997117;2016,86570970532
"460";1256,47843648779;1141,07465607304;1197,00328002267;1765,25363836449
"461";1183,9978518142;1075,08466909823;1122,0734462612;2105,23731632048
"462";1162,13132831251;1072,54637621268;1155,09726192065;2206,48283751074
"463";1372,8354868221;1268,64513429565;1325,15056511537;2133,05325315368
"464";1364,72649664763;1296,88983313594;1356,77056956218;2039,44146058387
"465";1286,46606728943;1218,85717165537;1293,87890087883;2242,13046344544
"466";1252,01349297549;1172,79099888491;1245,70930531837;1958,23148522677
"467";1245,88044763045;1134,24754069934;1178,46917749767;1743,20328856587
"468";1249,68924356199;1160,34772649404;1184,12735344078;1994,9704167823
"469";1377,82479203872;1229,26443365309;1271,1865007377;2108,26626045413
"470";1372,10099636583;1279,64361059537;1375,97708943412;2532,82554401781
"471";1613,57993485123;1375,04915188755;1392,39018258192;1934,46626207009
"472";1113,54984894443;1021,64078466975;1054,51364210514;1994,6446676453
"473";1328,85618905105;1239,26760557023;1314,94398699862;1888,43839539158
"474";1321,53993105236;1194,67445766789;1256,77883570444;2183,30073675918
"475";1344,58806802635;1220,1905208129;1289,06269900609;2344,33431447239
"476";1277,34112653835;1309,60677893105;1407,9157766281;2202,66789047929
"477";1289,70953716101;1202,78601443594;1238,84121669451;2028,48423395108
"478";1605,46593688742;1549,87149767923;1628,79649607104;2054,76443295534
"479";1365,78104946112;1222,8351957029;1270,69995093173;1897,73994912233
"480";1454,53439700039;1322,29053801816;1379,56951643936;2039,9856781831
"481";1420,49697951775;1278,1569663425;1311,63813118232;2465,93538670372
"482";1463,12246386773;1321,39942928526;1378,38572472129;1848,55305857884
"483";1349,34551502271;1239,18516762541;1275,49645063473;2091,57007728488
"484";1454,9741835131;1352,57711571259;1422,50587152454;2103,00175763847
"485";1374,32482704946;1277,88481377225;1307,53980586028;1933,59038711498
"486";1253,9148147592;1004,29455247456;970,698555915708;1631,58297458322
"487";1333,39358648985;1279,17192124234;1371,1926404995;2185,95723420718
"488";1516,84500899445;1409,17764153417;1461,23369768391;2090,3591334225
"489";1383,29142533223;1247,75401441491;1344,28419591396;1648,88335698114
"490";1375,30416702735;1229,70587236955;1286,16255122332;2011,60948380994
"491";1368,59652849871;1245,58162520874;1310,73934847771;1665,33436973294
"492";1264,56157639048;1127,84880236098;1142,25775696091;1619,01933150668
"493";1320,81360194934;1228,01236452659;1306,19374698492;2352,48062751429
"494";1635,59098468124;1507,15881067638;1576,55189759386;2011,00884751045
"495";1286,59003239249;1168,11431175149;1226,32324931985;2045,30263541964
"496";1169,7910789743;1076,60117851233;1140,82193392268;2000,47742631553
"497";1260,22040437543;1201,70687360913;1279,14359077976;2151,75404270867
"498";1225,03886821839;1148,26158852191;1179,47691488048;1478,38624112814
"499";1153,93363777476;1133,80159891477;1199,38557311482;2134,13259282584
"500";1429,45111805666;1336,5724992515;1388,97615412117;1982,21664206534
