;mean;sd;bias;cp;;Mean means;Mean SDs;Mean bias;Mean cps
432;-1,954940415;0,078514916;-2,252979243;1;;;;;
433;-2,01482756;0,079532977;0,741378009;1;;;;;
434;-2,068162964;0,076293894;3,408148188;1;;;;;
435;-2,020872415;0,079308734;1,043620735;1;;;;;
436;-1,998958713;0,067623401;-0,052064375;1;;;;;
437;-1,916225722;0,079737995;-4,188713907;1;;;;;
438;-1,973384889;0,076409071;-1,330755546;1;;;;;
439;-1,995304308;0,083483547;-0,234784583;1;;;;;
440;-1,903822232;0,077772237;-4,808888387;1;;;;;
441;-2,090346661;0,087501861;4,517333072;1;;;;;
442;-2,099453295;0,073748658;4,972664761;1;;;;;
443;-2,06142267;0,075641594;3,071133476;1;;;;;
444;-2,035496068;0,081749264;1,7748034;1;;;;;
445;-2,196404524;0,075302602;9,820226199;0;;;;;
446;-1,925025756;0,076441949;-3,748712193;1;;;;;
447;-2,02360142;0,087350805;1,180070981;1;;;;;
448;-2,055703045;0,072570176;2,785152236;1;;;;;
449;-1,950133288;0,081154146;-2,49333562;1;;;;;
450;-1,986917491;0,084465849;-0,654125474;1;;;;;
451;-2,10002465;0,080394541;5,001232485;1;;;;;
452;-1,932037986;0,078956503;-3,398100715;1;;;;;
453;-1,967009329;0,082094968;-1,64953354;1;;;;;
454;-1,858879812;0,074095588;-7,056009384;1;;;;;
455;-1,892311086;0,075455343;-5,384445708;1;;;;;
456;-1,92796756;0,086938611;-3,601622005;1;;;;;
457;-2,148025128;0,080330488;7,40125638;1;;;;;
458;-1,864067527;0,074671004;-6,796623632;1;;;;;
459;-1,895396479;0,077991219;-5,230176056;1;;;;;
460;-2,084043248;0,083668715;4,202162384;1;;;;;
461;-1,844418018;0,082538619;-7,779099105;1;;;;;
462;-1,989865245;0,07321206;-0,506737727;1;;;;;
463;-2,165264431;0,071246852;8,263221562;0;;;;;
464;-1,874760087;0,072594229;-6,261995675;1;;;;;
465;-2,061785673;0,072398751;3,08928364;1;;;;;
466;-2,029825873;0,077735763;1,491293669;1;;;;;
467;-1,902086497;0,076550816;-4,895675157;1;;;;;
468;-1,996977182;0,081463865;-0,151140908;1;;;;;
469;-1,963003737;0,078163514;-1,849813148;1;;;;;
470;-2,1277197;0,078653351;6,385985014;1;;;;;
471;-1,934736502;0,074434762;-3,263174897;1;;;;;
472;-1,838762254;0,082758368;-8,061887308;1;;;;;
473;-1,997676318;0,073498101;-0,116184123;1;;;;;
474;-2,014717052;0,082379743;0,735852617;1;;;;;
475;-1,992070261;0,076654961;-0,396486945;1;;;;;
476;-1,97835728;0,072332056;-1,082136008;1;;;;;
477;-1,969960127;0,083051668;-1,501993653;1;;;;;
478;-2,099245542;0,086445011;4,962277103;1;;;;;
479;-1,982221101;0,079134938;-0,88894494;1;;;;;
480;-2,029215652;0,081016377;1,460782589;1;;;;;
481;-1,819559044;0,087509842;-9,022047794;0;;;;;
482;-1,914703797;0,069813934;-4,264810154;1;;;;;
483;-1,93123792;0,076768191;-3,438104002;1;;;;;
