;mean;sd;bias;cp;;Mean means;Mean sds;Mean bias;Mean CP
233;1,224381294;1,802692269;-75,51237413;1;;;;;
234;1,44727246;1,917237157;-71,0545508;1;;;;;
235;1,493645045;1,90664539;-70,12709909;1;;;;;
236;2,89907282;2,281320038;-42,0185436;1;;;;;
237;2,228813261;2,469971003;-55,42373479;1;;;;;
238;1,125739656;1,701506668;-77,48520689;1;;;;;
239;3,505853118;3,47997539;-29,88293764;1;;;;;
240;1,146488459;1,450932313;-77,07023082;1;;;;;
241;1,190143968;1,672499543;-76,19712065;1;;;;;
242;0,825700107;1,214551695;-83,48599787;0;;;;;
243;5,240591763;3,370208535;4,811835265;1;;;;;
244;1,101445173;1,479097821;-77,97109653;1;;;;;
245;1,157102749;1,525306626;-76,85794502;1;;;;;
246;1,437085677;1,935363001;-71,25828645;1;;;;;
247;1,147320013;1,73081402;-77,05359975;1;;;;;
248;0,920943628;1,351870893;-81,58112744;0;;;;;
249;2,029028539;2,24540886;-59,41942922;1;;;;;
250;0,7199463;1,035648077;-85,601074;0;;;;;
251;1,196524237;1,614191697;-76,06951526;1;;;;;
252;1,243988068;1,909969307;-75,12023864;1;;;;;
253;0,783882935;1,036534997;-84,32234131;0;;;;;
254;1,04141696;1,431896417;-79,1716608;1;;;;;
255;1,052155156;1,441817866;-78,95689689;1;;;;;
256;1,135266107;1,506235332;-77,29467787;1;;;;;
257;1,592814819;2,29950621;-68,14370362;1;;;;;
258;3,026130984;3,3460773;-39,47738031;1;;;;;
259;1,879615502;2,550859678;-62,40768995;1;;;;;
260;1,913637057;2,456300168;-61,72725887;1;;;;;
261;1,090949101;1,417595627;-78,18101799;0;;;;;
262;2,108058791;2,489290229;-57,83882417;1;;;;;
263;1,60180267;1,966034291;-67,9639466;1;;;;;
264;1,190540567;1,596923993;-76,18918867;1;;;;;
265;1,416250829;1,844077879;-71,67498342;1;;;;;
266;0,873879864;1,364820744;-82,52240272;0;;;;;
267;1,26030719;1,699566983;-74,79385621;1;;;;;
268;0,688702491;0,937632511;-86,22595018;0;;;;;
269;1,402721534;1,703451651;-71,94556932;1;;;;;
270;1,36707836;1,934327587;-72,6584328;1;;;;;
271;1,194079562;1,590701636;-76,11840877;1;;;;;
272;3,970717066;3,305287196;-20,58565869;1;;;;;
273;1,317353434;1,716337163;-73,65293132;1;;;;;
274;0,959332519;1,376749428;-80,81334961;1;;;;;
275;1,4086516;1,809490049;-71,826968;1;;;;;
276;0,96407816;1,553559874;-80,7184368;1;;;;;
277;3,482084626;3,613417035;-30,35830749;1;;;;;
278;2,105823058;2,991700093;-57,88353885;1;;;;;
279;1,81878305;2,098002981;-63,62433901;1;;;;;
280;2,079880494;2,390481469;-58,40239012;1;;;;;
281;1,104784407;1,4519868;-77,90431186;1;;;;;
282;1,526213481;1,989242158;-69,47573038;1;;;;;
283;1,140657492;1,616460072;-77,18685016;1;;;;;
284;1,181688295;1,492725092;-76,36623409;1;;;;;
285;1,027253498;1,49662877;-79,45493003;1;;;;;
286;2,196165737;2,642743278;-56,07668525;1;;;;;
287;1,028463829;1,483106216;-79,43072341;1;;;;;
288;1,96506122;2,472985685;-60,69877559;1;;;;;
289;1,589100033;2,03752185;-68,21799934;1;;;;;
290;1,103239476;1,651449557;-77,93521048;1;;;;;
291;2,170700499;2,187756214;-56,58599001;1;;;;;
292;4,237042849;3,771594993;-15,25914302;1;;;;;
293;2,044093979;2,563885658;-59,11812042;1;;;;;
294;1,782260607;1,950463331;-64,35478787;1;;;;;
295;0,882740414;1,242622679;-82,34519171;0;;;;;
296;1,396653009;1,853099481;-72,06693982;1;;;;;
297;3,246333291;3,327748055;-35,07333419;1;;;;;
298;1,924699454;2,189506053;-61,50601092;1;;;;;
299;1,434286469;1,851240369;-71,31427061;1;;;;;
300;1,65092842;1,979118254;-66,9814316;1;;;;;
301;1,885701103;2,477262452;-62,28597794;1;;;;;
302;0,886483761;1,295967639;-82,27032479;0;;;;;
303;5,454000309;4,168801322;9,080006172;1;;;;;
304;1,281734972;1,705881284;-74,36530056;1;;;;;
305;1,018636804;1,36992201;-79,62726392;0;;;;;
306;2,472390483;2,865853713;-50,55219033;1;;;;;
307;1,005424709;1,523311592;-79,89150583;1;;;;;
308;1,762305123;2,322419104;-64,75389755;1;;;;;
309;1,129804098;1,454664921;-77,40391804;1;;;;;
310;0,88508348;1,196341772;-82,2983304;0;;;;;
311;1,608824097;1,999539754;-67,82351806;1;;;;;
312;2,469359227;2,681023056;-50,61281547;1;;;;;
313;1,986496893;2,434131095;-60,27006215;1;;;;;
314;1,513620673;2,020930961;-69,72758655;1;;;;;
315;1,772802187;2,391595378;-64,54395627;1;;;;;
316;3,980791027;3,347581021;-20,38417946;1;;;;;
317;1,798158789;2,395579872;-64,03682423;1;;;;;
318;1,740110386;2,219117801;-65,19779229;1;;;;;
319;2,066640246;2,626186928;-58,66719507;1;;;;;
320;0,997724039;1,260242989;-80,04551923;0;;;;;
321;1,108253169;1,637211563;-77,83493663;1;;;;;
322;1,621935995;2,066900319;-67,5612801;1;;;;;
323;1,377438919;1,869378824;-72,45122163;1;;;;;
324;1,689328433;1,933160602;-66,21343133;1;;;;;
325;2,803199231;3,352085956;-43,93601538;1;;;;;
326;1,140670762;1,488690503;-77,18658476;1;;;;;
327;1,692451018;2,239951631;-66,15097965;1;;;;;
328;1,377532568;1,778216131;-72,44934863;1;;;;;
329;1,635481457;2,121514851;-67,29037087;1;;;;;
330;1,157501869;1,363468779;-76,84996261;0;;;;;
331;1,93198273;2,093910275;-61,36034539;1;;;;;
332;0,863909228;1,181810097;-82,72181545;0;;;;;
333;0,858904278;1,199767926;-82,82191443;0;;;;;
334;1,207048955;1,54084657;-75,8590209;1;;;;;
335;2,244400963;2,680320281;-55,11198075;1;;;;;
336;0,817606196;1,105209681;-83,64787609;0;;;;;
337;2,059710548;2,691882096;-58,80578904;1;;;;;
338;1,899401382;2,354523112;-62,01197236;1;;;;;
339;1,896245017;2,139091698;-62,07509967;1;;;;;
340;1,649917277;2,388466736;-67,00165446;1;;;;;
341;1,112805038;1,525662562;-77,74389923;1;;;;;
342;1,005548422;1,432017606;-79,88903156;1;;;;;
343;1,122589431;1,523180022;-77,54821137;1;;;;;
