;mean;sd;bias;cp;;Mean means;Mean sds;Mean bias;Mean CP
427;0,499611828;0,801261232;-75,01940859;1;;;;;
428;0,671370227;1,074905497;-66,43148867;1;;;;;
429;0,400893426;0,651535189;-79,9553287;1;;;;;
430;1,149365333;1,203074759;-42,53173337;1;;;;;
431;0,59663902;0,956140481;-70,16804902;1;;;;;
432;0,878664239;1,253722776;-56,06678804;1;;;;;
433;1,247419665;1,66614273;-37,62901676;1;;;;;
434;0,505321206;0,734918642;-74,7339397;1;;;;;
435;0,519493397;0,81790921;-74,02533014;1;;;;;
436;0,620846336;0,999435598;-68,95768321;1;;;;;
437;0,15338682;0,267913329;-92,33065901;0;;;;;
438;0,695144465;1,142354796;-65,24277676;1;;;;;
439;0,492711106;0,965098197;-75,36444469;1;;;;;
440;1,357901129;1,755051936;-32,10494353;1;;;;;
441;0,399213883;0,639059705;-80,03930585;1;;;;;
442;1,936839445;2,174507647;-3,158027761;1;;;;;
443;1,189246658;1,549595687;-40,53766708;1;;;;;
444;0,648375081;0,954838593;-67,58124595;1;;;;;
445;0,338257573;0,584182243;-83,08712137;0;;;;;
446;0,401676424;0,670037048;-79,91617881;1;;;;;
447;2,029224976;2,517087316;1,461248791;1;;;;;
448;1,153677425;1,517145259;-42,31612875;1;;;;;
449;0,636981914;0,974241552;-68,15090431;1;;;;;
450;0,462382414;0,733264603;-76,88087929;1;;;;;
451;0,578652427;0,97054255;-71,06737865;1;;;;;
452;0,762760072;1,084541545;-61,86199638;1;;;;;
453;0,635771914;1,131822417;-68,21140429;1;;;;;
454;0,313151111;0,479047286;-84,34244447;0;;;;;
455;0,686936731;0,889521945;-65,65316345;1;;;;;
456;0,839398905;1,006340824;-58,03005477;1;;;;;
457;0,590357201;0,933196102;-70,48213996;1;;;;;
458;0,373724562;0,577840746;-81,3137719;0;;;;;
459;0,434082948;0,700423574;-78,29585261;1;;;;;
460;0,63143726;0,927469688;-68,42813702;1;;;;;
461;0,854702988;1,38215177;-57,26485062;1;;;;;
462;0,534713533;0,89646958;-73,26432336;1;;;;;
463;0,462271997;0,711017777;-76,88640015;1;;;;;
464;0,302084343;0,442646699;-84,89578286;0;;;;;
465;0,357434584;0,533017202;-82,1282708;0;;;;;
466;0,380371873;0,581895437;-80,98140636;1;;;;;
467;0,353823023;0,594021959;-82,30884883;0;;;;;
468;1,233539228;1,453927749;-38,32303862;1;;;;;
469;0,751184547;1,185840286;-62,44077266;1;;;;;
470;0,509250213;0,801008526;-74,53748937;1;;;;;
471;0,472126856;0,779538032;-76,39365721;1;;;;;
472;0,888875872;1,23372194;-55,55620641;1;;;;;
473;0,431818971;0,715618693;-78,40905146;1;;;;;
474;0,447180577;0,68698463;-77,64097116;1;;;;;
475;0,321564693;0,476607723;-83,92176535;0;;;;;
476;0,828666722;1,380474968;-58,5666639;1;;;;;
477;0,319841846;0,504625463;-84,00790768;0;;;;;
478;0,300738896;0,490826743;-84,9630552;0;;;;;
479;0,248490571;0,396565943;-87,57547144;0;;;;;
480;0,471143804;0,814609018;-76,4428098;1;;;;;
481;1,912205582;2,377100514;-4,3897209;1;;;;;
482;0,822280123;1,13875311;-58,88599387;1;;;;;
483;0,397369687;0,613659254;-80,13151565;1;;;;;
484;0,276579144;0,434638462;-86,17104278;0;;;;;
485;0,871087655;1,30364034;-56,44561726;1;;;;;
486;0,879788416;1,124778326;-56,01057919;1;;;;;
487;0,492898104;0,743794208;-75,35509481;1;;;;;
488;0,248993241;0,410401726;-87,55033795;0;;;;;
489;0,326105004;0,49187977;-83,6947498;0;;;;;
490;0,745272243;1,20633247;-62,73638786;1;;;;;
491;0,694498021;1,089888154;-65,27509897;1;;;;;
492;0,370223449;0,588041045;-81,48882756;1;;;;;
493;0,353294434;0,576922299;-82,33527832;0;;;;;
