;mean;sd;bias;cp;;Mean means;Mean Sds;Mean bias;Mean CP
482;-0,883399527;0,875800351;-55,83002365;1;;;;;
483;0,294463152;1,240202035;-114,7231576;1;;;;;
484;-0,806860822;0,685193661;-59,65695889;1;;;;;
485;-1,089956002;1,16644168;-45,50219989;1;;;;;
486;-1,810719402;0,604029019;-9,464029919;1;;;;;
487;-0,751407634;1,048430712;-62,42961828;1;;;;;
488;-1,13747354;0,906242781;-43,12632302;1;;;;;
489;-1,272451592;1,085720719;-36,37742042;1;;;;;
490;-1,239272208;0,764846737;-38,03638959;1;;;;;
491;-0,434304564;1,131478744;-78,28477182;1;;;;;
492;-0,255941399;0,698374445;-87,20293006;0;;;;;
493;-1,066164728;0,715366208;-46,6917636;1;;;;;
494;-1,239942704;1,077178328;-38,00286481;1;;;;;
495;-0,799536055;0,66564091;-60,02319725;1;;;;;
496;-0,053531253;1,285174899;-97,32343734;1;;;;;
497;-1,027091298;0,935721301;-48,64543508;1;;;;;
498;-0,185169074;0,822219683;-90,74154632;0;;;;;
499;-0,316165766;0,837885186;-84,19171171;1;;;;;
500;-0,442419505;0,731422727;-77,87902477;0;;;;;
