;mean;sd;bias;cp;;Mean means;Mean Sds;Mean bias;Mean CP
199;3,155345144;2,69431723;-36,89309712;1;;;;;
200;3,640137853;2,624607913;-27,19724293;1;;;;;
201;4,483440567;2,89393528;-10,33118867;1;;;;;
202;1,329703147;1,500261592;-73,40593707;1;;;;;
203;1,00859414;1,1986946;-79,8281172;0;;;;;
204;6,432002586;2,705859177;28,64005171;1;;;;;
205;6,412606596;3,875288266;28,25213191;1;;;;;
206;2,197516301;1,861177707;-56,04967399;1;;;;;
207;1,817175858;2,252995025;-63,65648285;1;;;;;
208;2,562322768;1,950311122;-48,75354463;1;;;;;
209;1,422329977;1,57022845;-71,55340047;1;;;;;
210;2,76862575;2,863422682;-44,62748501;1;;;;;
211;4,157736152;3,247580447;-16,84527696;1;;;;;
212;1,689847661;1,649385552;-66,20304678;1;;;;;
213;3,662407273;3,370124955;-26,75185454;1;;;;;
214;2,322867385;2,120986523;-53,5426523;1;;;;;
215;2,210279904;1,72410796;-55,79440193;1;;;;;
216;0,790988474;1,035616081;-84,18023052;0;;;;;
217;1,8563949;2,120065554;-62,872102;1;;;;;
218;2,064950605;2,05538756;-58,70098789;1;;;;;
219;5,5909135;3,254627795;11,81827;1;;;;;
220;2,906078959;2,284097331;-41,87842083;1;;;;;
221;1,247207361;1,45136411;-75,05585279;0;;;;;
222;1,111832733;1,31420815;-77,76334534;0;;;;;
223;0,811680625;1,099649683;-83,7663875;0;;;;;
224;1,805394937;1,922588635;-63,89210126;1;;;;;
225;1,82951695;2,152253016;-63,40966101;1;;;;;
226;4,266330575;2,854803973;-14,6733885;1;;;;;
227;2,221074196;1,960947511;-55,57851608;1;;;;;
228;2,81361458;2,508926738;-43,7277084;1;;;;;
229;1,183577988;1,450920085;-76,32844024;1;;;;;
230;1,799713186;2,022683165;-64,00573627;1;;;;;
231;6,919035632;3,023955825;38,38071264;1;;;;;
232;4,196153001;2,618948893;-16,07693998;1;;;;;
233;0,927552148;1,111415362;-81,44895705;0;;;;;
234;3,370981983;2,12739943;-32,58036033;1;;;;;
235;2,000666861;2,311600374;-59,98666279;1;;;;;
236;2,842772003;2,543255298;-43,14455994;1;;;;;
237;3,782371797;3,639278911;-24,35256406;1;;;;;
238;2,189355628;2,546391806;-56,21288743;1;;;;;
239;0,78588676;0,985804466;-84,28226479;0;;;;;
240;0,563073708;0,74925554;-88,73852584;0;;;;;
241;1,779965745;1,970046714;-64,4006851;1;;;;;
242;2,383999949;2,790701691;-52,32000101;1;;;;;
243;2,302261322;2,11690555;-53,95477355;1;;;;;
244;1,891455564;2,308792468;-62,17088872;1;;;;;
245;2,975740476;3,248619092;-40,48519047;1;;;;;
246;2,106529435;2,514149457;-57,8694113;1;;;;;
247;2,417085836;2,809363103;-51,65828328;1;;;;;
248;0,791981986;1,065172211;-84,16036028;0;;;;;
249;0,824957926;1,017085305;-83,50084147;0;;;;;
250;1,212862782;1,473455509;-75,74274436;1;;;;;
251;0,910868639;1,063093675;-81,78262722;0;;;;;
252;1,680191415;1,76329483;-66,3961717;1;;;;;
253;6,811070932;2,617962537;36,22141863;1;;;;;
254;4,656733625;3,759349634;-6,8653275;1;;;;;
255;2,492378208;2,168886825;-50,15243583;1;;;;;
256;0,823475671;1,064370729;-83,53048658;0;;;;;
257;1,332121258;1,669342433;-73,35757484;1;;;;;
258;1,720989288;1,793536259;-65,58021424;1;;;;;
259;1,165489097;1,460034101;-76,69021806;1;;;;;
260;1,214728218;1,608759848;-75,70543565;1;;;;;
261;3,372701329;2,753061481;-32,54597342;1;;;;;
262;2,328806422;2,317091043;-53,42387157;1;;;;;
263;0,87289216;1,153561126;-82,54215681;0;;;;;
264;1,718717008;1,915470293;-65,62565983;1;;;;;
265;4,998906841;2,994011432;-0,021863171;1;;;;;
266;1,737080603;1,949054245;-65,25838793;1;;;;;
267;2,200279899;2,265993401;-55,99440203;1;;;;;
268;1,517734036;1,83339907;-69,64531928;1;;;;;
269;2,483722916;2,863922501;-50,32554167;1;;;;;
270;3,120666732;2,843726034;-37,58666535;1;;;;;
271;1,104373413;1,433297901;-77,91253173;0;;;;;
272;3,249763612;2,833405648;-35,00472777;1;;;;;
273;1,076131243;1,454085092;-78,47737515;1;;;;;
274;2,217805731;1,988068123;-55,64388537;1;;;;;
275;1,514709398;1,942432648;-69,70581204;1;;;;;
276;1,636168464;1,673585346;-67,27663072;1;;;;;
277;1,606685093;1,762382673;-67,86629813;1;;;;;
278;2,645198212;2,304374328;-47,09603576;1;;;;;
279;3,976035945;2,69407138;-20,47928109;1;;;;;
280;4,572243453;3,702418054;-8,555130942;1;;;;;
281;1,958152917;1,732083563;-60,83694166;1;;;;;
282;1,29141779;1,417305493;-74,1716442;0;;;;;
283;0,996584737;1,314396902;-80,06830526;0;;;;;
284;1,159017861;1,461077763;-76,81964278;1;;;;;
285;0,804294253;1,032675245;-83,91411494;0;;;;;
286;1,016602617;1,194388895;-79,66794767;0;;;;;
287;1,373415632;1,520437294;-72,53168736;1;;;;;
288;1,373415395;1,679949569;-72,53169209;1;;;;;
289;4,765592187;2,334584774;-4,688156257;1;;;;;
290;1,196039524;1,524983662;-76,07920953;1;;;;;
291;0,813432835;1,018314053;-83,7313433;0;;;;;
292;1,189109162;1,634266535;-76,21781676;1;;;;;
293;2,441187051;2,810907724;-51,17625898;1;;;;;
294;1,159546156;1,436265213;-76,80907688;0;;;;;
295;2,571050321;2,853198178;-48,57899358;1;;;;;
296;1,180313468;1,5745304;-76,39373064;1;;;;;
297;2,415886829;2,019241836;-51,68226343;1;;;;;
298;4,60139324;2,912811557;-7,972135204;1;;;;;
299;1,128888497;1,446120364;-77,42223006;1;;;;;
300;1,682747355;1,78950265;-66,3450529;1;;;;;
301;1,055961052;1,32494598;-78,88077896;0;;;;;
302;1,929802714;2,054368081;-61,40394572;1;;;;;
303;5,025841902;2,280454072;0,516838041;1;;;;;
304;1,759742349;1,904374575;-64,80515303;1;;;;;
305;3,484528973;2,895522276;-30,30942053;1;;;;;
306;2,355489311;2,328812963;-52,89021378;1;;;;;
307;0,757952407;0,924646895;-84,84095187;0;;;;;
308;1,362230789;1,719955274;-72,75538423;1;;;;;
309;0,921744256;1,28301577;-81,56511487;0;;;;;
310;2,356197024;1,813832772;-52,87605952;1;;;;;
311;1,774196623;1,722611325;-64,51606754;1;;;;;
312;7,988116294;4,055492463;59,76232589;1;;;;;
313;4,592499653;2,731718535;-8,150006948;1;;;;;
314;2,187654792;2,056963891;-56,24690415;1;;;;;
315;0,880201261;1,186976727;-82,39597478;0;;;;;
316;3,378450384;2,488067295;-32,43099232;1;;;;;
317;1,206105177;1,515693722;-75,87789645;1;;;;;
318;0,658243941;0,856649894;-86,83512118;0;;;;;
319;2,526993837;2,053022221;-49,46012326;1;;;;;
320;0,665964839;0,903031904;-86,68070321;0;;;;;
321;0,681586281;0,93216941;-86,36827439;0;;;;;
322;1,194625215;1,423103252;-76,10749571;0;;;;;
323;4,252936767;2,706683266;-14,94126465;1;;;;;
324;1,243029486;1,651243817;-75,13941028;1;;;;;
325;2,685993163;2,526815894;-46,28013673;1;;;;;
326;2,730700944;2,192099458;-45,38598111;1;;;;;
327;2,86477677;2,257979596;-42,7044646;1;;;;;
328;7,984414313;3,156382418;59,68828626;1;;;;;
329;0,799355928;1,107019942;-84,01288144;0;;;;;
330;0,976542979;1,209953048;-80,46914043;0;;;;;
331;1,2056601;1,259811138;-75,88679799;0;;;;;
332;0,785399892;0,944102583;-84,29200215;0;;;;;
333;2,643870039;2,504052284;-47,12259922;1;;;;;
334;2,103925764;2,050222017;-57,92148472;1;;;;;
335;2,312445268;2,2324814;-53,75109464;1;;;;;
336;2,944124302;2,684433027;-41,11751396;1;;;;;
337;6,851787558;2,892520694;37,03575115;1;;;;;
338;0,706446434;0,932343376;-85,87107131;0;;;;;
339;4,495043644;3,279896301;-10,09912711;1;;;;;
340;4,492693731;3,354596484;-10,14612538;1;;;;;
341;1,529156803;1,674947919;-69,41686393;1;;;;;
342;4,746314983;2,127047354;-5,073700339;1;;;;;
343;0,963318832;1,222772566;-80,73362336;0;;;;;
344;1,026703916;1,341516842;-79,46592167;0;;;;;
345;0,911678947;1,161651989;-81,76642107;0;;;;;
346;1,207883807;1,385591479;-75,84232386;0;;;;;
347;0,892096451;1,121644083;-82,15807097;0;;;;;
348;5,221321979;2,987184711;4,426439589;1;;;;;
349;0,920591095;1,219604937;-81,5881781;0;;;;;
350;1,890050271;1,84952686;-62,19899458;1;;;;;
351;3,046483821;2,502265587;-39,07032357;1;;;;;
352;3,922179518;2,428211077;-21,55640963;1;;;;;
353;2,466760481;2,109577348;-50,66479038;1;;;;;
354;1,46912779;1,628647095;-70,6174442;1;;;;;
355;3,170946725;2,537089312;-36,5810655;1;;;;;
356;1,089554205;1,315920115;-78,2089159;0;;;;;
357;2,517547734;2,175647215;-49,64904532;1;;;;;
