"";"alpha";"beta";"lambda";"lp"
"400";3250,92680087849;2638,34806716608;2662,2895744396;2392,94687652951
"401";3164,91581838938;2135,04512808729;2471,86380578264;2125,20021324194
"402";3220,25609307021;2841,62578250173;2859,96207279969;2506,66936471844
"403";3353,28592293258;2966,1658479343;2584,00284845103;2756,55261610702
"404";3132,82589350637;2775,48687047512;2543,4100450605;2427,17774691555
"405";3104,30318225429;2771,47795173863;2426,0159624896;2343,21080625415
"406";2820,62091721217;2398,2402372995;2464,87325837108;2445,77646462694
"407";3252,17307214527;2743,65316356789;3140,57560097505;2522,97356392721
"408";3213,8495551395;2729,25833810184;2590,11346234486;2975,59605540789
"409";2702,44822829641;2233,70470109732;2262,96348305727;2315,7169320924
"410";3716,33769377216;2520,89829943842;2704,45747626558;2384,53822020261
"411";2789,64652663932;2533,11773205526;2573,88696867063;2381,07164193636
"412";3536,23199184019;3005,36831204406;3012,94410858694;2839,99460872263
"413";3056,46620230929;2863,70874596192;2909,57586821633;2302,30561070343
"414";3352,49022189794;3066,15441304476;3153,24749652168;2727,13519955889
"415";3111,20300400069;2842,81154092198;2646,15552836251;2373,96260708987
"416";2813,67639993749;2567,90283694459;2638,94729509976;2056,56503075042
"417";3559,80345502664;2977,59924687778;3076,63240289762;2620,82589675108
"418";3327,28737660336;2428,56429076662;2424,68203883913;2223,65396477022
"419";3164,04534341917;2627,43532746261;2645,87243181321;2608,71209626045
"420";2404,07410798083;2542,74346261698;2055,84726823999;2407,73050563214
"421";3079,35157632766;3024,55391230814;2807,33323656001;2101,59787096246
"422";2636,42072805068;2743,35582942141;2361,78279319625;2552,2303196222
"423";2794,96954516035;2597,85764272985;2522,44443502598;2241,72662853409
"424";3031,56842652646;2683,86597797249;2619,25622776581;2546,16844108279
"425";3199,6977358261;2663,03731386738;2672,44290105144;2401,05301642588
"426";2765,82573200131;2944,6674110931;2665,34257522469;2679,76368541915
"427";3395,41512558257;3205,05103349326;2772,92665325719;2549,47147963993
"428";3546,83571382381;3129,2076804974;3166,72036665579;2383,50828134813
"429";2670,9174967875;2729,97159634451;2415,86103125152;2269,71710449195
"430";3334,72452022766;3146,79285516676;3261,45232448397;2631,72531759471
"431";3356,63127551662;3238,00261195636;2998,99863729668;2750,17484002071
"432";3344,36372665148;2829,57302484201;2857,91615086073;2652,38409989181
"433";3107,21173322281;2593,4450841252;2685,95650697051;2360,11304767061
"434";3397,86779933509;2715,57334011193;2552,00504316393;2729,02751847251
"435";3708,00000595225;2877,0565745693;2638,63171172594;2405,98690741688
"436";3241,02951104963;3200,68770651379;3185,86746103349;2636,81432782427
"437";3528,86641724047;3081,81001848368;2993,89931242356;2544,94336578386
"438";2582,01889106709;2574,40382683961;2248,75416209109;2499,05103293384
"439";3908,2519091032;2688,72074519387;2430,66991553;2773,8692816333
"440";3247,66709558659;2987,51447134574;3260,59835800359;2297,37307790658
"441";3062,45121411311;3418,02764478142;3052,34204604042;2261,8065961131
"442";3729,48113586671;3335,65951481129;3361,46308241293;2577,57831053007
"443";3324,22580247305;2586,18801040388;2486,88798161684;2332,70489191026
"444";2832,78540593666;2583,92319111377;2399,62067594045;2350,05736045101
"445";3376,49358651637;2405,95434282765;2948,30324037038;2198,11021446997
"446";3763,2889999717;3273,4792676933;3042,03913955898;2375,4999202086
"447";3090,5414750551;2252,9891250157;2531,53200630153;2352,02782949078
"448";2986,88832598443;2691,57323106982;2942,9165847223;2425,77172147625
"449";3068,90337296602;2427,27968318858;2376,54034289219;2492,50803512896
"450";3011,42209581518;2727,10767920976;2586,10865741951;2335,22388457997
"451";3074,84898072035;2545,75734919285;2585,98763088169;2293,3638858119
"452";3410,88661604095;3222,43386161076;3253,85313662797;2304,33984733573
"453";3277,52045135977;2690,64028336736;3017,35024311767;2043,39146358825
"454";3639,77920942753;3177,49351165586;2902,23532282727;2349,3302779455
"455";3066,53514566815;2172,21076501415;2330,51458184034;1912,48027631578
"456";3226,83070009073;2559,88818122497;2584,25251518984;2163,75893140173
"457";3628,28949616061;2962,90161551804;3008,00662583623;2444,37637486584
"458";3477,89038793195;3137,22519630048;3326,0171129968;2891,18662803471
"459";3422,07782574514;2648,28666560049;2889,86221504176;2718,39625772724
"460";3303,56306718843;3125,1564290108;2816,79009942186;2812,22288762504
"461";3213,47310789475;2639,81292104216;2592,70806627949;2413,97051618588
"462";3786,46087330299;3029,85143781678;2814,24368501081;2548,78177068707
"463";3503,57831291325;2953,15192888418;2907,49508903346;2839,0346096902
"464";3298,3175976554;2175,23274300862;2355,50909337771;2135,065194327
"465";3744,45043719255;3224,62919060815;3144,17534023261;2334,69405015987
"466";3665,73085343597;2209,35780205949;2242,0920815575;2467,88233722546
"467";3366,01299609394;2783,24757043102;3043,48318729176;2723,13856745208
"468";3393,30326902981;2681,42607179238;2826,8088749838;2413,95494584282
"469";3183,82976085183;2806,12921627091;2880,85412277491;2516,3851686979
"470";2905,3274538543;2169,36828972101;2276,50398305577;2255,73786988796
"471";3297,70478011814;2852,2881105851;2561,35294140867;2400,25255465865
"472";3352,38861807464;2689,03495490736;3256,71091077682;2206,33589461789
"473";2580,39861607509;2589,68035569374;2547,75597292546;2330,18690839695
"474";3566,49620234638;3020,92118248723;3213,54973040231;2510,95222269872
"475";3796,53185927895;2552,44999558446;2580,50068244093;2699,74581074328
"476";2894,04566198582;2795,35860869178;2722,06469149256;2431,48379695285
"477";2595,12090003916;2682,22214709074;2559,48742859516;2471,99085546353
"478";3358,84824768927;2426,74687207999;2359,21811452669;2452,01620146243
"479";3441,93778349551;2504,74571085084;2341,4405535274;2002,20336862896
"480";3657,19008914813;2595,51969596451;2639,27349198086;2405,84447172524
"481";3458,31517567252;3010,4690492501;2941,7153538045;2665,46278798876
"482";3253,72095616714;2574,58757066578;2992,67658958208;2428,5882507255
"483";2648,21363763522;2299,54803668342;2288,41350711084;2293,94451850043
"484";3850,32496285422;2927,07625078656;3090,13240906681;2721,27219720336
"485";3174,63064273141;2836,75486826328;2405,14710228409;2578,55735729692
"486";3528,68272899379;2670,15299146537;2785,7878613779;2590,43067646586
"487";3182,77964091034;2698,31769273292;2467,14314149917;2386,15966542751
"488";3077,34740363094;3362,58902846778;2905,06991260085;2582,923322364
"489";2637,4870280109;2608,73442424705;2231,63325611678;2203,71750109051
"490";3476,69565370945;2423,63303566758;2422,62694054222;2363,98086382551
"491";3347,04039780654;2733,79369662751;2443,46798732595;2347,70496153327
"492";2916,06470341687;3187,1186600613;2994,63875988859;2395,61674471871
"493";3335,16240647879;2190,47584649264;2665,49147459137;2392,18246881906
"494";3447,59704522364;2556,7163968735;2625,47767814952;2503,42050016653
"495";2829,551109729;2773,32363797783;2705,12525914505;2414,24249133941
"496";3223,22575873491;3002,12560059804;2841,61766878851;2379,83187690866
"497";2238,14101364095;2727,8965009842;2309,70530358817;2552,77705363246
"498";3511,65605440166;2710,57144846805;2689,28327750945;2090,07977257175
"499";3889,28121488013;2609,76149167227;2508,14057274036;2685,54888336706
"500";2922,60340271257;2710,67692964695;2663,89269426797;2284,32845112774
