;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
489;-1,559940359;0,653056849;-22,00298207;1;;;;;
490;-2,882600714;0,766793358;44,13003572;1;;;;;
491;-2,265428049;0,962707753;13,27140245;1;;;;;
492;-0,527131723;0,673800564;-73,64341385;0;;;;;
493;0,280700096;0,604158763;-114,0350048;0;;;;;
494;-2,841555048;0,816663811;42,07775238;1;;;;;
495;-3,437214095;1,12129284;71,86070474;1;;;;;
496;-3,30297725;1,283410498;65,14886251;1;;;;;
497;-3,109689543;0,901711537;55,48447714;1;;;;;
498;-3,907194042;1,259424809;95,35970208;1;;;;;
499;-1,835424642;0,993892928;-8,228767917;1;;;;;
500;-2,979605002;1,032137315;48,98025009;1;;;;;
