;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
272;11,16562258;0,514566545;11,65622575;0;;;;;
273;9,229167704;0,418994836;-7,70832296;1;;;;;
274;9,793999128;0,451801078;-2,060008724;1;;;;;
275;10,29649915;0,491056156;2,964991547;1;;;;;
276;9,661121832;0,429749193;-3,388781683;1;;;;;
277;9,261582205;0,430961097;-7,384177952;1;;;;;
278;10,82924772;0,515934977;8,292477156;1;;;;;
279;9,620824699;0,437732031;-3,791753007;1;;;;;
280;10,42079786;0,479995846;4,20797862;1;;;;;
281;9,220704057;0,418674;-7,792959426;1;;;;;
282;9,814570784;0,448317742;-1,85429216;1;;;;;
283;10,25367394;0,462625653;2,53673936;1;;;;;
284;11,21788847;0,549975269;12,17888471;0;;;;;
285;9,599752819;0,435489657;-4,002471806;1;;;;;
286;10,16947072;0,473135822;1,694707158;1;;;;;
287;10,0508267;0,476462284;0,508266953;1;;;;;
288;10,209461;0,451146201;2,094609961;1;;;;;
289;10,51260122;0,524345246;5,126012185;1;;;;;
290;9,425177836;0,421330376;-5,748221637;1;;;;;
291;11,21665234;0,548816626;12,16652344;0;;;;;
292;9,739329932;0,459050094;-2,606700675;1;;;;;
293;9,907026601;0,460108497;-0,929733988;1;;;;;
294;9,847121521;0,444616399;-1,528784785;1;;;;;
295;11,01490489;0,528840864;10,14904887;0;;;;;
296;9,354247952;0,433147121;-6,45752048;1;;;;;
297;10,47266018;0,488201403;4,726601772;1;;;;;
298;10,29495169;0,466089296;2,949516918;1;;;;;
299;9,893680622;0,455997937;-1,063193784;1;;;;;
300;10,14955716;0,49101817;1,495571641;1;;;;;
301;9,715360933;0,455864599;-2,846390669;1;;;;;
302;10,25290333;0,475049499;2,529033266;1;;;;;
303;10,12673104;0,449307254;1,267310382;1;;;;;
304;9,54484792;0,418646877;-4,551520803;1;;;;;
305;10,48776952;0,488686444;4,877695238;1;;;;;
306;10,54559138;0,50041466;5,455913785;1;;;;;
307;9,241890491;0,405834272;-7,581095093;1;;;;;
308;9,405542348;0,41783882;-5,944576522;1;;;;;
309;9,832878053;0,468984522;-1,671219466;1;;;;;
310;10,98100565;0,520835876;9,810056469;1;;;;;
311;11,03693702;0,509397707;10,36937023;0;;;;;
312;9,623433549;0,441528465;-3,765664513;1;;;;;
313;8,7701698;0,4017712;-12,298302;0;;;;;
314;10,51582801;0,510342568;5,158280055;1;;;;;
315;10,87656266;0,50353818;8,765626592;1;;;;;
316;10,40983648;0,484543336;4,098364817;1;;;;;
317;10,04238293;0,473232615;0,423829316;1;;;;;
318;9,788055964;0,456752595;-2,119440361;1;;;;;
319;9,839431036;0,44039349;-1,605689637;1;;;;;
320;9,783811349;0,455246042;-2,161886511;1;;;;;
321;9,412483469;0,426952248;-5,875165309;1;;;;;
322;9,580636138;0,422599552;-4,193638622;1;;;;;
323;10,39964101;0,506810312;3,996410117;1;;;;;
324;10,09117915;0,474981953;0,911791543;1;;;;;
325;9,764988556;0,441362824;-2,350114445;1;;;;;
326;9,21768423;0,423027916;-7,823157696;1;;;;;
327;9,926729695;0,453123808;-0,732703049;1;;;;;
328;10,19880647;0,470582548;1,988064706;1;;;;;
329;9,903556671;0,465566353;-0,964433291;1;;;;;
330;9,847553729;0,469027989;-1,524462706;1;;;;;
331;9,092196286;0,419315194;-9,078037145;0;;;;;
332;10,62741616;0,508406182;6,274161645;1;;;;;
333;10,38089536;0,480525137;3,808953605;1;;;;;
334;9,264299031;0,417089199;-7,35700969;1;;;;;
335;10,44736956;0,483734263;4,473695607;1;;;;;
336;10,0008296;0,453914141;0,008296016;1;;;;;
337;9,545250976;0,428460451;-4,547490245;1;;;;;
338;10,2095772;0,48431013;2,095771962;1;;;;;
339;10,34157054;0,47533652;3,415705444;1;;;;;
340;9,681912383;0,429434753;-3,180876169;1;;;;;
341;10,42117393;0,483246022;4,211739268;1;;;;;
342;9,624096321;0,445099038;-3,759036788;1;;;;;
343;9,849652962;0,473647028;-1,503470377;1;;;;;
