;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
477;2,111236143;0,116245487;5,561807152;1;;;;;
478;2,008759471;0,112475942;0,437973543;1;;;;;
479;2,235404654;0,128660615;11,77023269;1;;;;;
480;1,917421485;0,108705928;-4,128925774;1;;;;;
481;2,097204221;0,12060771;4,86021103;1;;;;;
482;1,844253817;0,105282775;-7,787309146;1;;;;;
483;1,92152474;0,10696447;-3,923763003;1;;;;;
484;1,898101456;0,104760816;-5,094927189;1;;;;;
485;2,248427272;0,129329156;12,42136358;0;;;;;
486;2,062751379;0,118596472;3,137568934;1;;;;;
487;2,003778248;0,114082535;0,18891241;1;;;;;
488;1,954839325;0,110396406;-2,258033751;1;;;;;
489;2,081589991;0,113494137;4,079499574;1;;;;;
490;1,948327703;0,10609999;-2,583614835;1;;;;;
491;2,031466884;0,121940869;1,573344186;1;;;;;
492;1,962747706;0,109748053;-1,862614717;1;;;;;
493;1,791271974;0,102818632;-10,43640132;1;;;;;
494;2,022900537;0,112760995;1,145026852;1;;;;;
495;2,147790319;0,122883409;7,389515961;1;;;;;
496;1,885669018;0,109026907;-5,716549109;1;;;;;
497;2,219997547;0,127301912;10,99987734;1;;;;;
498;1,991630648;0,112047407;-0,418467622;1;;;;;
499;2,005889875;0,113581609;0,294493764;1;;;;;
500;1,955813186;0,107997845;-2,209340709;1;;;;;
