;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
457;-1,98911805;0,151063292;-0,544097521;1;;;;;
458;-1,947223889;0,135826151;-2,638805563;1;;;;;
459;-2,058214381;0,15524569;2,910719063;1;;;;;
460;-1,812515339;0,132627644;-9,374233055;1;;;;;
461;-2,124866481;0,160526666;6,24332405;1;;;;;
462;-1,973821951;0,128385045;-1,308902456;1;;;;;
463;-1,740924957;0,131821063;-12,95375213;1;;;;;
464;-1,992666349;0,144520681;-0,366682531;1;;;;;
465;-1,974959023;0,149014299;-1,252048857;1;;;;;
466;-1,892977623;0,15976871;-5,351118861;1;;;;;
467;-2,131637057;0,148749732;6,581852869;1;;;;;
468;-2,107423699;0,147329528;5,371184931;1;;;;;
469;-1,857843392;0,137832635;-7,107830412;1;;;;;
470;-2,001313589;0,135825409;0,065679429;1;;;;;
471;-2,225301961;0,152513333;11,26509803;1;;;;;
472;-2,005079161;0,137985205;0,253958061;1;;;;;
473;-1,855145489;0,133832136;-7,242725542;1;;;;;
474;-1,964318594;0,137066821;-1,784070294;1;;;;;
475;-1,981380432;0,148070812;-0,930978422;1;;;;;
476;-1,863953891;0,1398813;-6,802305436;1;;;;;
477;-1,967353993;0,142700248;-1,632300334;1;;;;;
478;-1,912054525;0,144413355;-4,397273725;1;;;;;
479;-2,173839598;0,152830043;8,691979879;1;;;;;
480;-2,106021823;0,134987435;5,301091158;1;;;;;
481;-1,805060137;0,138357827;-9,746993162;1;;;;;
482;-1,89760864;0,135162584;-5,119567997;1;;;;;
483;-1,984298441;0,13203626;-0,785077932;1;;;;;
484;-2,158572177;0,162859508;7,928608853;1;;;;;
485;-1,870718485;0,131048639;-6,464075734;1;;;;;
486;-2,042739629;0,156605228;2,136981474;1;;;;;
487;-2,02153661;0,13630402;1,076830517;1;;;;;
488;-1,95905133;0,141795673;-2,047433486;1;;;;;
489;-1,759686398;0,13072425;-12,01568012;1;;;;;
490;-2,167050149;0,152377901;8,352507441;1;;;;;
491;-1,978530982;0,170040175;-1,073450903;1;;;;;
492;-1,78461768;0,113045862;-10,769116;1;;;;;
493;-1,710816583;0,13504916;-14,45917087;0;;;;;
494;-1,933660187;0,128183749;-3,316990626;1;;;;;
495;-1,789103794;0,149504706;-10,54481029;1;;;;;
496;-1,87949774;0,155798037;-6,025113022;1;;;;;
497;-1,854731066;0,156675717;-7,263446686;1;;;;;
498;-1,984710771;0,156648692;-0,764461442;1;;;;;
499;-1,787402893;0,119265861;-10,62985537;1;;;;;
500;-1,905677594;0,13962858;-4,716120283;1;;;;;
