;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
460;-2,097952739;0,065895855;4,897636968;1;;;;;
461;-1,948981912;0,058375769;-2,550904378;1;;;;;
462;-1,861845195;0,058372767;-6,907740258;0;;;;;
463;-2,006310409;0,061087492;0,315520444;1;;;;;
464;-2,085851651;0,065709589;4,292582573;1;;;;;
465;-1,97157126;0,060444258;-1,421436989;1;;;;;
466;-2,047154914;0,060581146;2,357745691;1;;;;;
467;-1,949914996;0,060859548;-2,504250202;1;;;;;
468;-1,957195766;0,057044371;-2,140211701;1;;;;;
469;-1,9333604;0,058373087;-3,331980001;1;;;;;
470;-1,912015548;0,058275896;-4,399222584;1;;;;;
471;-1,870741497;0,057984379;-6,462925172;0;;;;;
472;-1,93588364;0,060490636;-3,205817994;1;;;;;
473;-2,013536071;0,059535793;0,676803549;1;;;;;
474;-2,014887269;0,060959559;0,744363456;1;;;;;
475;-1,933754771;0,063862654;-3,312261435;1;;;;;
476;-2,024605143;0,060041688;1,230257173;1;;;;;
477;-2,056470587;0,06241995;2,823529355;1;;;;;
478;-1,915392843;0,056232621;-4,230357844;1;;;;;
479;-1,965784321;0,062227452;-1,710783932;1;;;;;
480;-1,901793183;0,058121907;-4,910340865;1;;;;;
481;-1,91145634;0,059958118;-4,427182992;1;;;;;
482;-2,035798826;0,06286929;1,789941295;1;;;;;
483;-1,960948194;0,059091697;-1,952590322;1;;;;;
