"";"alpha";"beta";"lambda";"lp"
"400";3366,26711812625;2762,71975083325;2895,68122978242;2882,61529736254
"401";3649,16483179134;2877,13065664485;3000,70704231932;2662,57577324083
"402";3216,9028177532;2804,12109948477;2801,54987530325;2416,67340652446
"403";3862,52757088146;3202,45659335254;3191,90186634273;2422,34377092242
"404";3861,09629085267;3523,98324645025;3428,02494176632;2351,49824558429
"405";3471,17518595963;2403,66170280938;2337,82895717969;2694,84524600769
"406";3514,40173730141;2890,72736685626;3095,18247010195;2189,70551731232
"407";3375,47016680189;2950,26166550847;3128,15925707069;2478,34772706823
"408";3819,52789764017;3178,00555239712;3126,04467421753;2692,15655721578
"409";3451,86867474889;2949,24109301849;3218,76474035488;2435,9936119023
"410";3572,63903394048;3271,36620116302;3426,83047572437;2297,68458454208
"411";3643,81042191851;3400,66054710187;3374,6540375182;2417,36718929362
"412";3547,00706923628;2862,10315797192;2811,08409417051;2502,80835127281
"413";3700,42929533311;3053,57392266683;3323,95734445939;2511,06640093629
"414";3494,51628922288;2835,64451630396;3025,68513501009;2296,42495026476
"415";2996,60644560053;2941,50762866247;3182,08950318157;2588,66906191236
"416";3601,2661984708;2999,78807282888;3016,07067563124;2835,69127020485
"417";3734,98610743592;2512,54364283222;2679,51368946502;2948,48823230753
"418";3002,13025036164;2830,05052922541;3110,71149354885;2544,41100394951
"419";3225,1439808817;2470,07510943593;2548,43484841534;2638,00905510418
"420";3900,31028117641;3214,86704654539;3334,1982482451;2485,76255818319
"421";3297,47627439146;2743,90957026526;2918,25975711036;2617,3004622571
"422";3842,87101810606;3298,60685062673;3461,74902135959;2831,53089067062
"423";3459,64612034636;2870,94734840841;3075,5327096094;2542,0492260389
"424";3048,0316767397;3001,03303008663;3035,07495535084;2683,5840721732
"425";3570,03429577884;2717,87027242762;2702,4827685877;2551,41169943331
"426";3685,29253919934;2866,14798844841;2816,97597564609;2422,70868748767
"427";3632,79367572317;2867,84642261088;2990,57987761083;2766,72016668869
"428";3787,50915679812;2846,98782760962;2586,29107133972;2580,09959710294
"429";3378,848211702;2843,49673815176;2799,4588848356;2539,6777479909
"430";3667,68884048482;2951,6785760154;3214,57280861412;2623,12511141106
"431";3740,21634819825;2949,23183557457;2833,76477164158;2501,08413699867
"432";3058,8585920323;3322,44280271415;3319,15818216106;2731,04003618816
"433";3419,86261051931;2597,24423615323;2730,14544203537;2410,05382403276
"434";3369,76609576967;2893,57152796693;3018,46582732776;2153,5116939922
"435";3472,06188163551;2974,47847915414;2976,94596735979;2510,53943683254
"436";3749,48734262141;2953,57538594876;3111,6012021579;2807,13438030246
"437";3724,57856540818;2562,48651102665;2767,61719363316;2645,31297916032
"438";3480,53724157321;2740,70418568903;2693,46929224275;2598,45984989754
"439";3503,8083311712;2937,69925000841;3040,41183237772;2329,10562467863
"440";3196,76307568022;2934,05455512213;2764,63728299099;2346,93504322423
"441";3339,32258704053;3050,69550873873;3120,80227570797;2043,7583937055
"442";3603,92359380017;3027,84428505533;3001,64053783112;2585,95869732921
"443";3468,93434451801;3074,28627003355;3074,82282711859;2824,97429231248
"444";3324,30812034267;2817,91942062718;3000,80184473833;2552,70825984625
"445";3408,88129490504;3064,12695503357;2947,50169563739;2903,88427423668
"446";3902,74866471263;3175,07257188899;3292,26223224117;2447,6858811787
"447";3519,33232471824;2936,06949822886;2874,99474809101;2841,48124682341
"448";3172,97092688583;2919,62691893481;3085,07141013508;2509,00648426155
"449";3568,91989079323;3008,12952240139;3274,11060481497;2602,91293041356
"450";3696,04096381402;2871,2142797211;3036,37288951612;2378,75394325685
"451";3387,76113688196;3174,61598807416;3452,41028407752;2157,33152281507
"452";3633,82899441918;3289,99113478903;3494,855869592;2603,06019052606
"453";3468,44507365984;2638,22737783973;2803,89504096895;1770,49053671869
"454";3514,043157838;2556,12995078016;2745,51423541353;2628,47800848924
"455";3674,46793970251;2421,77397831352;2633,68056443073;2535,43623048826
"456";3413,04791689037;2504,45192547721;2487,81266766034;2015,91567902764
"457";3628,43670833948;2785,6241495183;2850,14806392884;2587,07718851265
"458";3175,77626539432;2847,14835721853;3288,7399480136;2595,81095113137
"459";3260,42374897094;2830,12594350177;2980,40590503073;2670,4431458891
"460";3692,04575320915;3173,17877997846;3440,09041771548;2674,46942390593
"461";3497,1562007499;2957,97664900401;3205,61304178976;2675,42303187077
"462";3735,52154348754;3110,09724657615;3074,43620047257;2646,01614134799
"463";3616,93075832035;2972,55006517259;3151,47132596169;2149,2686478883
"464";3425,87049853599;2925,2443641916;3074,14544997017;2511,92103315101
"465";3750,99069754038;3006,17775449689;3100,55548077681;2600,63851028797
"466";3223,7079751421;2365,53672939895;2857,81456866674;2552,43502037383
"467";3088,00496583836;3074,51838305868;3764,31177193333;2402,23472488727
"468";3872,25302855354;2886,85210252721;3192,80619089722;2535,04705045442
"469";3379,00921761366;2919,73467787574;3003,44667626961;2568,46926937476
"470";3337,07476495413;2833,46962993858;3107,59943565104;2512,98887018909
"471";3525,12072460462;2735,63006077985;2726,86963627228;2309,6920377202
"472";3916,64127102443;2952,89407689168;3199,99701329055;2663,21103963877
"473";3530,5037122168;2611,59184985335;2912,23095375688;2592,9316606886
"474";3690,81036179213;2985,72430461925;3073,7176494754;2738,90122092697
"475";3437,14284825008;3167,58202738751;3216,92527706295;2463,83648960487
"476";3285,12938637613;3244,02201198251;3391,7091344122;2881,3990319762
"477";3562,48584665788;2541,95711269385;2689,95118385926;2448,34795673314
"478";3719,01173729105;3245,76250663402;3310,16333038255;2600,63514506575
"479";3872,87083154079;2723,00045675263;2824,59635398157;2431,70048816061
"480";3973,21877523736;3256,9131295349;3311,31913979543;2945,27830435459
"481";3806,90643085918;3035,2244308841;2831,49439408137;2485,10729714554
"482";3524,23886454011;2551,866724294;2990,24120539363;2405,94299388544
"483";3581,13260213464;3053,83773055987;3237,32352303394;2619,53074443421
"484";3416,53312283878;2705,15585863905;2894,70837150994;2670,66246715343
"485";3877,09338303762;2406,22492021861;2314,80668810394;2403,45700923466
"486";3559,57214009311;2639,80398718755;2634,81471719171;2579,42531847907
"487";3583,87297607237;2988,57250835156;3015,90206243471;2759,18989606123
"488";3244,39508326787;2722,84365427544;2753,4473162011;2033,94600823943
"489";3470,81482532864;3000,07448138363;2975,87775642408;2610,66709867165
"490";3568,95593643502;2526,64711191579;2621,41522233155;2605,28941659003
"491";3741,02975799381;3012,5241948681;3156,26580591191;2415,65669941697
"492";3788,67130701014;3070,98384896028;2973,27140185271;2755,55304447826
"493";3429,92238291383;3413,2891168717;3225,52399718009;2615,26544934554
"494";3526,5259070144;2876,50706269147;2757,87059507539;2548,02519482123
"495";3570,96892480214;3117,59793672136;3282,87239800455;2662,37633820108
"496";3684,77858244509;3162,0458516889;3139,32919565018;2450,98399740195
"497";3479,42837209746;2639,70363640168;2746,18673005973;2461,37766025909
"498";3473,66974369351;3193,40264853978;2997,2746606715;2489,33987837139
"499";3596,79627334012;2715,5494336163;2685,68028249208;2265,20782179608
"500";3294,32999009217;2835,60354718007;2862,10575311284;2580,03466999741
