;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
307;1,003244444;0,6263499;-49,83777781;1;;;;;
308;3,090100897;1,57604004;54,50504483;1;;;;;
309;3,344525436;1,790125507;67,22627179;1;;;;;
310;1,09821401;0,673800369;-45,0892995;1;;;;;
311;0,431553794;0,431581662;-78,42231032;0;;;;;
312;2,066895293;1,223774039;3,344764644;1;;;;;
313;0,679881933;0,64897074;-66,00590333;1;;;;;
314;0,689353436;0,487522907;-65,53232818;0;;;;;
315;0,485335719;0,391374335;-75,73321403;0;;;;;
316;3,231297785;1,71553823;61,56488923;1;;;;;
317;0,606415217;0,508839789;-69,67923916;0;;;;;
318;1,474992453;0,956579742;-26,25037733;1;;;;;
319;1,186825558;0,69515205;-40,65872208;1;;;;;
320;1,205093116;0,554560527;-39,7453442;1;;;;;
321;0,563898605;0,408757824;-71,80506973;0;;;;;
322;0,886560114;0,715874174;-55,67199428;1;;;;;
323;0,687426285;0,375981571;-65,62868573;0;;;;;
324;0,716388045;0,714424084;-64,18059776;1;;;;;
325;1,575639912;0,87400126;-21,21800441;1;;;;;
326;1,266259494;0,71268509;-36,68702528;1;;;;;
327;1,198853039;0,75763429;-40,05734806;1;;;;;
328;0,833372283;0,622133546;-58,33138585;1;;;;;
329;1,603006124;0,790615839;-19,84969382;1;;;;;
330;0,828047782;0,702077345;-58,59761088;1;;;;;
331;1,515423586;0,823410469;-24,22882071;1;;;;;
332;2,719303324;1,514273584;35,96516618;1;;;;;
333;1,373562071;0,801722565;-31,32189645;1;;;;;
334;1,032009388;0,710467638;-48,39953059;1;;;;;
335;2,48497743;1,180614089;24,24887149;1;;;;;
336;1,345680968;1,120099034;-32,71595161;1;;;;;
337;1,268035383;0,73862803;-36,59823085;1;;;;;
338;2,007212787;1,096901012;0,360639362;1;;;;;
339;1,34312828;0,96308565;-32,84358599;1;;;;;
340;1,432811652;0,746192371;-28,3594174;1;;;;;
341;1,50800898;0,909397507;-24,59955102;1;;;;;
342;1,600650862;0,997006709;-19,9674569;1;;;;;
343;1,03061497;0,617657434;-48,46925152;1;;;;;
344;1,449550054;0,816294912;-27,5224973;1;;;;;
345;1,881860529;0,884817316;-5,906973558;1;;;;;
346;1,474186686;0,796893559;-26,2906657;1;;;;;
347;3,920107306;2,01821048;96,00536531;1;;;;;
348;1,130255001;0,784665806;-43,48724993;1;;;;;
349;2,438884365;1,320058598;21,94421824;1;;;;;
350;1,334386437;0,785574896;-33,28067814;1;;;;;
351;2,138547047;1,052364342;6,927352359;1;;;;;
352;1,470660532;0,817098584;-26,4669734;1;;;;;
353;2,12594768;1,305778963;6,297384024;1;;;;;
354;2,368654804;1,461385635;18,43274021;1;;;;;
355;1,385753623;0,898481954;-30,71231886;1;;;;;
356;0,981197641;0,902953466;-50,94011793;1;;;;;
357;2,106697454;1,335362532;5,334872716;1;;;;;
358;0,866353722;0,470244158;-56,68231392;1;;;;;
359;2,147810167;1,305235096;7,390508338;1;;;;;
360;2,047427089;1,187417402;2,371354443;1;;;;;
361;2,954865576;1,712219236;47,7432788;1;;;;;
362;1,667377046;0,833896549;-16,63114772;1;;;;;
363;0,660396111;0,47668392;-66,98019444;0;;;;;
364;1,292163574;0,759756085;-35,39182129;1;;;;;
365;1,089238127;0,648448102;-45,53809366;1;;;;;
366;3,058109849;2,008408205;52,90549247;1;;;;;
367;1,240320381;0,770966321;-37,98398093;1;;;;;
368;2,844810516;1,536840624;42,2405258;1;;;;;
369;1,536336917;0,993806917;-23,18315416;1;;;;;
370;1,623417316;0,998247673;-18,82913421;1;;;;;
371;1,227910283;0,65991359;-38,60448586;1;;;;;
372;1,362285962;1,042979491;-31,88570189;1;;;;;
373;1,326140704;0,707449474;-33,69296479;1;;;;;
374;1,715930996;0,894812794;-14,20345022;1;;;;;
375;1,43287655;0,989784462;-28,35617252;1;;;;;
376;1,956331742;1,121271253;-2,183412913;1;;;;;
377;3,245391401;1,762520999;62,26957004;1;;;;;
378;0,874014035;0,620798285;-56,29929824;1;;;;;
379;1,107862919;0,783412013;-44,60685405;1;;;;;
380;1,078223176;0,551247657;-46,08884118;1;;;;;
381;0,844114067;0,5659658;-57,79429666;1;;;;;
382;2,331038316;1,22286321;16,55191578;1;;;;;
383;1,236367958;0,848428072;-38,18160208;1;;;;;
384;1,568417234;0,749551296;-21,57913829;1;;;;;
385;1,451217597;0,782700968;-27,43912016;1;;;;;
386;1,042558879;0,637592127;-47,87205607;1;;;;;
387;1,277950715;0,730126388;-36,10246425;1;;;;;
388;0,608267387;0,504158935;-69,58663063;0;;;;;
389;1,450341482;0,773865854;-27,48292588;1;;;;;
390;1,686611931;1,335016825;-15,66940344;1;;;;;
391;1,497452258;0,777033553;-25,12738708;1;;;;;
392;1,691099326;0,813558777;-15,4450337;1;;;;;
393;2,044632688;0,843415714;2,231634395;1;;;;;
394;2,280635307;1,531368375;14,03176536;1;;;;;
395;2,195274837;1,206462396;9,763741847;1;;;;;
396;0,225825096;0,220922385;-88,70874519;0;;;;;
397;2,09442677;1,102503461;4,721338509;1;;;;;
398;0,581315751;0,341712183;-70,93421247;0;;;;;
399;1,406253363;0,850909637;-29,68733184;1;;;;;
400;2,172854679;1,221701408;8,642733945;1;;;;;
401;0,904190254;0,413821677;-54,79048729;0;;;;;
402;2,127402462;1,138109602;6,370123116;1;;;;;
403;0,780298502;0,572328998;-60,98507491;1;;;;;
404;0,951897006;0,671748733;-52,40514971;1;;;;;
405;0,914532067;0,535243949;-54,27339663;1;;;;;
406;1,919186088;1,163961305;-4,040695624;1;;;;;
407;2,029676209;1,189588592;1,483810442;1;;;;;
408;0,82888726;0,553050559;-58,555637;1;;;;;
409;1,511508389;0,794399702;-24,42458057;1;;;;;
410;0,917551513;0,496932345;-54,12242433;1;;;;;
411;2,980451904;1,604574808;49,02259518;1;;;;;
412;3,09983148;1,523511803;54,991574;1;;;;;
413;0,418091917;0,334598411;-79,09540415;0;;;;;
414;1,826627884;1,279463518;-8,668605811;1;;;;;
415;1,526482716;0,913795505;-23,6758642;1;;;;;
416;2,399833261;1,180714908;19,99166303;1;;;;;
417;0,993158789;0,725297358;-50,34206054;1;;;;;
418;1,542280295;0,898467049;-22,88598527;1;;;;;
419;0,775559204;0,726758228;-61,22203979;1;;;;;
420;1,653974581;0,889123602;-17,30127093;1;;;;;
421;1,313473247;0,794546464;-34,32633764;1;;;;;
422;0,957705818;0,602601563;-52,11470908;1;;;;;
423;1,220805998;0,689358096;-38,95970008;1;;;;;
424;3,665662819;1,943966684;83,28314097;1;;;;;
425;2,19050415;1,188323934;9,525207518;1;;;;;
426;1,632331281;0,991617973;-18,38343594;1;;;;;
427;2,161188742;1,172783074;8,059437083;1;;;;;
428;1,552211791;0,877551141;-22,38941044;1;;;;;
429;1,489301881;0,91075501;-25,53490594;1;;;;;
430;2,18270017;1,235957759;9,135008496;1;;;;;
431;2,301284838;1,104564327;15,06424191;1;;;;;
432;1,266574145;0,67049112;-36,67129277;1;;;;;
433;1,001358834;0,837061539;-49,93205831;1;;;;;
434;2,693274186;1,365093629;34,66370932;1;;;;;
435;0,964409108;0,50372575;-51,7795446;1;;;;;
436;2,626561802;1,643937191;31,3280901;1;;;;;
437;1,758917771;0,938364889;-12,05411144;1;;;;;
438;1,440482588;1,157990513;-27,97587062;1;;;;;
439;0,992235093;0,69128208;-50,38824537;1;;;;;
440;1,460702463;1,029966586;-26,96487687;1;;;;;
441;1,38195354;0,867432769;-30,90232298;1;;;;;
442;1,59656633;0,945713594;-20,17168348;1;;;;;
443;0,686428706;0,570062664;-65,67856468;1;;;;;
444;2,698074114;1,610779913;34,90370571;1;;;;;
445;1,703911044;0,955016573;-14,80444779;1;;;;;
446;2,846799414;1,564662824;42,33997068;1;;;;;
447;1,634402682;0,990111794;-18,27986592;1;;;;;
448;1,304357158;0,76752604;-34,78214209;1;;;;;
449;2,219980474;1,114386069;10,9990237;1;;;;;
450;0,896002237;0,556311714;-55,19988814;1;;;;;
451;1,558005409;0,929460507;-22,09972955;1;;;;;
452;1,579770937;0,851729479;-21,01145317;1;;;;;
453;2,438130523;1,479641217;21,90652615;1;;;;;
454;1,079491477;0,611063452;-46,02542613;1;;;;;
455;1,642793053;0,867629174;-17,86034736;1;;;;;
456;1,590811921;0,825600558;-20,45940395;1;;;;;
457;2,552647868;1,489375942;27,63239342;1;;;;;
458;0,858785175;0,478613647;-57,06074126;1;;;;;
459;0,664218922;0,438023671;-66,78905392;0;;;;;
460;2,392355258;1,134012483;19,6177629;1;;;;;
461;1,968113776;1,013046138;-1,594311196;1;;;;;
462;1,736811032;1,059780409;-13,15944842;1;;;;;
463;1,662175221;0,810785108;-16,89123893;1;;;;;
464;2,03232725;1,258886921;1,61636251;1;;;;;
465;0,697026202;0,589563649;-65,14868991;1;;;;;
466;2,785908703;1,936430052;39,29543514;1;;;;;
467;0,597970685;0,479262271;-70,10146574;0;;;;;
468;1,534546927;0,795619887;-23,27265366;1;;;;;
469;2,391247682;1,417126783;19,5623841;1;;;;;
470;1,01268389;0,633388919;-49,36580551;1;;;;;
471;0,397835788;0,344043591;-80,1082106;0;;;;;
472;2,142394855;1,061803329;7,11974273;1;;;;;
473;2,548566693;1,778079878;27,42833463;1;;;;;
474;1,7688604;0,985971078;-11,55698001;1;;;;;
475;1,021315617;0,668043577;-48,93421914;1;;;;;
476;2,020077916;1,477756195;1,003895787;1;;;;;
477;2,112680118;1,227087517;5,634005887;1;;;;;
478;1,67541284;1,088135299;-16,22935802;1;;;;;
479;1,794930976;0,990333975;-10,2534512;1;;;;;
480;3,535965696;1,926650216;76,79828481;1;;;;;
481;2,505897993;1,15764521;25,29489963;1;;;;;
482;0,755814806;0,563825643;-62,20925971;1;;;;;
483;0,615907025;0,481320354;-69,20464875;0;;;;;
484;3,415109525;1,701695457;70,75547623;1;;;;;
485;0,584333053;0,439871122;-70,78334734;0;;;;;
486;1,643697074;0,908226905;-17,81514629;1;;;;;
487;1,381858361;0,754449588;-30,90708194;1;;;;;
488;1,045270725;0,66791927;-47,73646376;1;;;;;
489;1,510371344;0,792974516;-24,48143282;1;;;;;
490;1,273187863;0,802902894;-36,34060685;1;;;;;
491;1,466627722;0,908933761;-26,66861388;1;;;;;
492;1,72101844;1,063340288;-13,94907798;1;;;;;
493;3,613339496;2,133722802;80,66697479;1;;;;;
494;1,13640685;0,716337635;-43,17965749;1;;;;;
495;0,874432815;0,518737482;-56,27835926;1;;;;;
496;1,053112747;0,573147559;-47,34436267;1;;;;;
497;1,181183361;0,677932558;-40,94083194;1;;;;;
498;2,815240729;1,422455958;40,76203644;1;;;;;
499;1,086670949;0,784205091;-45,66645257;1;;;;;
500;1,776773372;1,151161966;-11,16133142;1;;;;;
